Código del ámbito,Ámbito,Código del área,Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"RL","Uso de la tierra","106","Italia","5110","Superficie","6610","Tierras agrícolas","1998","1998","1000 ha","15484","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6670","Otros usos de tierras","1998","1998","1000 ha","5713.65","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6610","Tierras agrícolas","1999","1999","1000 ha","15799","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6670","Otros usos de tierras","1999","1999","1000 ha","5320.7","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6610","Tierras agrícolas","2000","2000","1000 ha","15637","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6670","Otros usos de tierras","2000","2000","1000 ha","5565.55","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6610","Tierras agrícolas","2001","2001","1000 ha","15502","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6670","Otros usos de tierras","2001","2001","1000 ha","5634.671","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6610","Tierras agrícolas","2002","2002","1000 ha","15273","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6670","Otros usos de tierras","2002","2002","1000 ha","5797.792","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6610","Tierras agrícolas","2003","2003","1000 ha","14907","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6670","Otros usos de tierras","2003","2003","1000 ha","6097.913","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6610","Tierras agrícolas","2004","2004","1000 ha","14883","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6670","Otros usos de tierras","2004","2004","1000 ha","6056.034","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6610","Tierras agrícolas","2005","2005","1000 ha","14736","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6670","Otros usos de tierras","2005","2005","1000 ha","6137.155","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6610","Tierras agrícolas","2006","2006","1000 ha","14203","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6670","Otros usos de tierras","2006","2006","1000 ha","6604.276","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6610","Tierras agrícolas","2007","2007","1000 ha","14162","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6670","Otros usos de tierras","2007","2007","1000 ha","6579.397","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6610","Tierras agrícolas","2008","2008","1000 ha","14457.2","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6670","Otros usos de tierras","2008","2008","1000 ha","6218.318","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6610","Tierras agrícolas","2009","2009","1000 ha","13982.4","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6670","Otros usos de tierras","2009","2009","1000 ha","6627.239","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6610","Tierras agrícolas","2010","2010","1000 ha","14327.8","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6670","Otros usos de tierras","2010","2010","1000 ha","6215.96","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6610","Tierras agrícolas","2011","2011","1000 ha","13852.6","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6670","Otros usos de tierras","2011","2011","1000 ha","6715.368","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6610","Tierras agrícolas","2012","2012","1000 ha","13729","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6670","Otros usos de tierras","2012","2012","1000 ha","6863.176","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6610","Tierras agrícolas","2013","2013","1000 ha","13630","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6670","Otros usos de tierras","2013","2013","1000 ha","6986.384","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6610","Tierras agrícolas","2014","2014","1000 ha","13162","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6670","Otros usos de tierras","2014","2014","1000 ha","7478.592","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6610","Tierras agrícolas","2015","2015","1000 ha","12945","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6670","Otros usos de tierras","2015","2015","1000 ha","7719.8","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6610","Tierras agrícolas","2016","2016","1000 ha","12812","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6670","Otros usos de tierras","2016","2016","1000 ha","7762.298","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6610","Tierras agrícolas","2017","2017","1000 ha","12826.57","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6670","Otros usos de tierras","2017","2017","1000 ha","7657.226","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6610","Tierras agrícolas","2018","2018","1000 ha","12405","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6670","Otros usos de tierras","2018","2018","1000 ha","7942.294","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6610","Tierras agrícolas","2019","2019","1000 ha","13120.962","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6670","Otros usos de tierras","2019","2019","1000 ha","7152.692","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6610","Tierras agrícolas","2020","2020","1000 ha","12518.37","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6670","Otros usos de tierras","2020","2020","1000 ha","6691.59","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6610","Tierras agrícolas","2021","2021","1000 ha","12403.0309","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6670","Otros usos de tierras","2021","2021","1000 ha","7796.6691","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6610","Tierras agrícolas","2022","2022","1000 ha","13000.782","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6670","Otros usos de tierras","2022","2022","1000 ha","7186.728","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6610","Tierras agrícolas","2023","2023","1000 ha","13087.557","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6670","Otros usos de tierras","2023","2023","1000 ha","7087.463","I","Valor imputado por una agencia receptora",""
