Código del ámbito,Ámbito,Código del área,Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"OA","Series temporales anuales","79","Alemania","551","Población rural","3010","Población-Estimaciones","2011","2011","1000 No.","18485.321","X","Cifra de fuente externa",""
"OA","Series temporales anuales","79","Alemania","551","Población rural","3010","Población-Estimaciones","2012","2012","1000 No.","18507.405","X","Cifra de fuente externa",""
"OA","Series temporales anuales","79","Alemania","561","Población urbana","3010","Población-Estimaciones","2012","2012","1000 No.","62558.823","X","Cifra de fuente externa",""
"OA","Series temporales anuales","79","Alemania","561","Población urbana","3010","Población-Estimaciones","2013","2013","1000 No.","62720.439","X","Cifra de fuente externa",""
"OA","Series temporales anuales","79","Alemania","551","Población rural","3010","Población-Estimaciones","2013","2013","1000 No.","18544.7","X","Cifra de fuente externa",""
"OA","Series temporales anuales","79","Alemania","551","Población rural","3010","Población-Estimaciones","2014","2014","1000 No.","18587.788","X","Cifra de fuente externa",""
"OA","Series temporales anuales","79","Alemania","561","Población urbana","3010","Población-Estimaciones","2014","2014","1000 No.","62901.872","X","Cifra de fuente externa",""
"OA","Series temporales anuales","79","Alemania","561","Población urbana","3010","Población-Estimaciones","2015","2015","1000 No.","63078.413","X","Cifra de fuente externa",""
"OA","Series temporales anuales","79","Alemania","551","Población rural","3010","Población-Estimaciones","2015","2015","1000 No.","18629.376","X","Cifra de fuente externa",""
"OA","Series temporales anuales","79","Alemania","551","Población rural","3010","Población-Estimaciones","2016","2016","1000 No.","18657.193","X","Cifra de fuente externa",""
"OA","Series temporales anuales","79","Alemania","561","Población urbana","3010","Población-Estimaciones","2016","2016","1000 No.","63257.479","X","Cifra de fuente externa",""
"OA","Series temporales anuales","79","Alemania","561","Población urbana","3010","Población-Estimaciones","2017","2017","1000 No.","63442.124","X","Cifra de fuente externa",""
"OA","Series temporales anuales","79","Alemania","551","Población rural","3010","Población-Estimaciones","2017","2017","1000 No.","18672.1","X","Cifra de fuente externa",""
"OA","Series temporales anuales","79","Alemania","551","Población rural","3010","Población-Estimaciones","2018","2018","1000 No.","18671.111","X","Cifra de fuente externa",""
"OA","Series temporales anuales","79","Alemania","561","Población urbana","3010","Población-Estimaciones","2018","2018","1000 No.","63622.346","X","Cifra de fuente externa",""
"OA","Series temporales anuales","79","Alemania","561","Población urbana","3010","Población-Estimaciones","2019","2019","1000 No.","63787.507","X","Cifra de fuente externa",""
"OA","Series temporales anuales","79","Alemania","551","Población rural","3010","Población-Estimaciones","2019","2019","1000 No.","18651.132","X","Cifra de fuente externa",""
"OA","Series temporales anuales","79","Alemania","551","Población rural","3010","Población-Estimaciones","2020","2020","1000 No.","18610.145","X","Cifra de fuente externa",""
"OA","Series temporales anuales","79","Alemania","561","Población urbana","3010","Población-Estimaciones","2020","2020","1000 No.","63930.305","X","Cifra de fuente externa",""
"OA","Series temporales anuales","79","Alemania","561","Población urbana","3010","Población-Estimaciones","2021","2021","1000 No.","64044.372","X","Cifra de fuente externa",""
"OA","Series temporales anuales","79","Alemania","551","Población rural","3010","Población-Estimaciones","2021","2021","1000 No.","18546.497","X","Cifra de fuente externa",""
"OA","Series temporales anuales","79","Alemania","551","Población rural","3010","Población-Estimaciones","2022","2022","1000 No.","18460.833","X","Cifra de fuente externa",""
"OA","Series temporales anuales","79","Alemania","561","Población urbana","3010","Población-Estimaciones","2022","2022","1000 No.","64130.933","X","Cifra de fuente externa",""
"OA","Series temporales anuales","79","Alemania","561","Población urbana","3010","Población-Estimaciones","2023","2023","1000 No.","64200.283","X","Cifra de fuente externa",""
"OA","Series temporales anuales","79","Alemania","551","Población rural","3010","Población-Estimaciones","2023","2023","1000 No.","18356.449","X","Cifra de fuente externa",""
