Código del ámbito,Ámbito,Código del área,Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"FS","Datos de Seguridad Alimentaria","203","España","6121","Valor","21047","Porcentaje de la población que utiliza por lo menos servicios básicos de agua potable","2017","2017","%","99","X","Cifra de fuente externa",""
"FS","Datos de Seguridad Alimentaria","203","España","6121","Valor","21048","Porcentaje de la población que utiliza por lo menos servicios básicos de saneamiento","2017","2017","%","99","X","Cifra de fuente externa",""
"FS","Datos de Seguridad Alimentaria","203","España","6121","Valor","21047","Porcentaje de la población que utiliza por lo menos servicios básicos de agua potable","2018","2018","%","99","X","Cifra de fuente externa",""
"FS","Datos de Seguridad Alimentaria","203","España","6121","Valor","21048","Porcentaje de la población que utiliza por lo menos servicios básicos de saneamiento","2018","2018","%","99","X","Cifra de fuente externa",""
"FS","Datos de Seguridad Alimentaria","203","España","6121","Valor","21047","Porcentaje de la población que utiliza por lo menos servicios básicos de agua potable","2019","2019","%","99","X","Cifra de fuente externa",""
"FS","Datos de Seguridad Alimentaria","203","España","6121","Valor","21048","Porcentaje de la población que utiliza por lo menos servicios básicos de saneamiento","2019","2019","%","99","X","Cifra de fuente externa",""
"FS","Datos de Seguridad Alimentaria","203","España","6121","Valor","21047","Porcentaje de la población que utiliza por lo menos servicios básicos de agua potable","2020","2020","%","99","X","Cifra de fuente externa",""
"FS","Datos de Seguridad Alimentaria","203","España","6121","Valor","21048","Porcentaje de la población que utiliza por lo menos servicios básicos de saneamiento","2020","2020","%","99","X","Cifra de fuente externa",""
"FS","Datos de Seguridad Alimentaria","203","España","6121","Valor","21047","Porcentaje de la población que utiliza por lo menos servicios básicos de agua potable","2021","2021","%","99","X","Cifra de fuente externa",""
"FS","Datos de Seguridad Alimentaria","203","España","6121","Valor","21048","Porcentaje de la población que utiliza por lo menos servicios básicos de saneamiento","2021","2021","%","99","X","Cifra de fuente externa",""
"FS","Datos de Seguridad Alimentaria","203","España","6121","Valor","21047","Porcentaje de la población que utiliza por lo menos servicios básicos de agua potable","2022","2022","%","99","X","Cifra de fuente externa",""
"FS","Datos de Seguridad Alimentaria","203","España","6121","Valor","21048","Porcentaje de la población que utiliza por lo menos servicios básicos de saneamiento","2022","2022","%","99","X","Cifra de fuente externa",""
