Código del ámbito,Ámbito,Código del área,Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","1975","1975","1000 ha","469","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","1975","1975","1000 ha","6282","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","1976","1976","1000 ha","12087","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","1976","1976","1000 ha","476","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","1976","1976","1000 ha","6195","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","1977","1977","1000 ha","12071","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","1977","1977","1000 ha","489","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","1977","1977","1000 ha","6149","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","1978","1978","1000 ha","12086","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","1978","1978","1000 ha","490","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","1978","1978","1000 ha","6083","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","1979","1979","1000 ha","12057","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","1979","1979","1000 ha","501","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","1979","1979","1000 ha","6036","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","1980","1980","1000 ha","12030","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","1980","1980","1000 ha","500","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","1980","1980","1000 ha","5989","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","1981","1981","1000 ha","12004","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","1981","1981","1000 ha","494","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","1981","1981","1000 ha","5963","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","1982","1982","1000 ha","11975","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","1982","1982","1000 ha","489","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","1982","1982","1000 ha","5932","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","1983","1983","1000 ha","11967","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","1983","1983","1000 ha","483","A","Cifra oficial",""
