Código del ámbito,Ámbito,Código del área,Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3103","Fertilizantes fosfatados (total de nutrientes de P205)","1972","1972","toneladas","472244","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3104","Nutriente potasa K2O (total)","1972","1972","toneladas","257141","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3102","Nutriente nitrógeno N (total)","1973","1973","toneladas","728457","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3103","Fertilizantes fosfatados (total de nutrientes de P205)","1973","1973","toneladas","518568","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3104","Nutriente potasa K2O (total)","1973","1973","toneladas","274266","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3102","Nutriente nitrógeno N (total)","1974","1974","toneladas","713755","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3103","Fertilizantes fosfatados (total de nutrientes de P205)","1974","1974","toneladas","512764","X","Cifra de fuente externa","Data sourced from another international organization"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3104","Nutriente potasa K2O (total)","1974","1974","toneladas","266440","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3102","Nutriente nitrógeno N (total)","1975","1975","toneladas","722154","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3103","Fertilizantes fosfatados (total de nutrientes de P205)","1975","1975","toneladas","422215","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3104","Nutriente potasa K2O (total)","1975","1975","toneladas","257470","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3102","Nutriente nitrógeno N (total)","1976","1976","toneladas","830384","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3103","Fertilizantes fosfatados (total de nutrientes de P205)","1976","1976","toneladas","556728","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3104","Nutriente potasa K2O (total)","1976","1976","toneladas","308378","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3102","Nutriente nitrógeno N (total)","1977","1977","toneladas","788072","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3103","Fertilizantes fosfatados (total de nutrientes de P205)","1977","1977","toneladas","375807","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3104","Nutriente potasa K2O (total)","1977","1977","toneladas","247339","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3102","Nutriente nitrógeno N (total)","1978","1978","toneladas","870600","X","Cifra de fuente externa","Data sourced from another international organization"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3103","Fertilizantes fosfatados (total de nutrientes de P205)","1978","1978","toneladas","460821","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3104","Nutriente potasa K2O (total)","1978","1978","toneladas","288129","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3102","Nutriente nitrógeno N (total)","1979","1979","toneladas","908163","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3103","Fertilizantes fosfatados (total de nutrientes de P205)","1979","1979","toneladas","482353","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3104","Nutriente potasa K2O (total)","1979","1979","toneladas","294441","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3102","Nutriente nitrógeno N (total)","1980","1980","toneladas","901889","A","Cifra oficial","Official data from questionnaire"
