Código del ámbito,Ámbito,Código del área,Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6610","Tierras agrícolas","1997","1997","1000 ha","17327","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6670","Otros usos de tierras","1997","1997","1000 ha","6240.2","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6610","Tierras agrícolas","1998","1998","1000 ha","17373","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6670","Otros usos de tierras","1998","1998","1000 ha","6185.8","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6610","Tierras agrícolas","1999","1999","1000 ha","17152","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6670","Otros usos de tierras","1999","1999","1000 ha","6397.4","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6610","Tierras agrícolas","2000","2000","1000 ha","17068","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6670","Otros usos de tierras","2000","2000","1000 ha","6473","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6610","Tierras agrícolas","2001","2001","1000 ha","17034","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6670","Otros usos de tierras","2001","2001","1000 ha","6496.5","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6610","Tierras agrícolas","2002","2002","1000 ha","16967","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6670","Otros usos de tierras","2002","2002","1000 ha","6554","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6610","Tierras agrícolas","2003","2003","1000 ha","17001","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6670","Otros usos de tierras","2003","2003","1000 ha","6509.5","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6610","Tierras agrícolas","2004","2004","1000 ha","17013","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6670","Otros usos de tierras","2004","2004","1000 ha","6488","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6610","Tierras agrícolas","2005","2005","1000 ha","17031","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6670","Otros usos de tierras","2005","2005","1000 ha","6463.5","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6610","Tierras agrícolas","2006","2006","1000 ha","16946","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6670","Otros usos de tierras","2006","2006","1000 ha","6539","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6610","Tierras agrícolas","2007","2007","1000 ha","16950","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6670","Otros usos de tierras","2007","2007","1000 ha","6524.5","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6610","Tierras agrícolas","2008","2008","1000 ha","16921","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6670","Otros usos de tierras","2008","2008","1000 ha","6544","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6610","Tierras agrícolas","2009","2009","1000 ha","16886","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6670","Otros usos de tierras","2009","2009","1000 ha","6571.5","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6610","Tierras agrícolas","2010","2010","1000 ha","16700","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6670","Otros usos de tierras","2010","2010","1000 ha","6748","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6610","Tierras agrícolas","2011","2011","1000 ha","16719","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6670","Otros usos de tierras","2011","2011","1000 ha","6723.12","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6610","Tierras agrícolas","2012","2012","1000 ha","16664","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6670","Otros usos de tierras","2012","2012","1000 ha","6771.24","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6610","Tierras agrícolas","2013","2013","1000 ha","16697","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6670","Otros usos de tierras","2013","2013","1000 ha","6767.36","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6610","Tierras agrícolas","2014","2014","1000 ha","16725","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6670","Otros usos de tierras","2014","2014","1000 ha","5128.48","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6610","Tierras agrícolas","2015","2015","1000 ha","16731","A","Cifra oficial",""
