Código del ámbito,Ámbito,Código del área,Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"FS","Datos de Seguridad Alimentaria","106","Italia","6132","Valor","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20192021","2019-2021","millones de No.","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","106","Italia","6132","Valor","210081","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20202022","2020-2022","millones de No.","1.3","E","Valor estimado","Official estimate"
"FS","Datos de Seguridad Alimentaria","106","Italia","6132","Valor","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20202022","2020-2022","millones de No.","0.5","E","Valor estimado","Official estimate"
"FS","Datos de Seguridad Alimentaria","106","Italia","6132","Valor","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20202022","2020-2022","millones de No.","0.6","E","Valor estimado","Official estimate"
"FS","Datos de Seguridad Alimentaria","106","Italia","6132","Valor","210081","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20212023","2021-2023","millones de No.","1.2","A","Cifra oficial","Official estimate"
"FS","Datos de Seguridad Alimentaria","106","Italia","6132","Valor","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20212023","2021-2023","millones de No.","0.5","E","Valor estimado","Official estimate"
"FS","Datos de Seguridad Alimentaria","106","Italia","6132","Valor","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20212023","2021-2023","millones de No.","0.5","E","Valor estimado","Official estimate"
"FS","Datos de Seguridad Alimentaria","106","Italia","6132","Valor","210081","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20222024","2022-2024","millones de No.","1","A","Cifra oficial","Official estimate"
"FS","Datos de Seguridad Alimentaria","106","Italia","6132","Valor","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20222024","2022-2024","millones de No.","0.5","E","Valor estimado","Official estimate"
"FS","Datos de Seguridad Alimentaria","106","Italia","6132","Valor","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20222024","2022-2024","millones de No.","0.4","E","Valor estimado","Official estimate"
