Código del ámbito,Ámbito,Código del área,Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","1976","1976","1000 ha","5002","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","1976","1976","1000 ha","10857","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","1977","1977","1000 ha","15630","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","1977","1977","1000 ha","4974","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","1977","1977","1000 ha","10986","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","1978","1978","1000 ha","15640","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","1978","1978","1000 ha","4938","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","1978","1978","1000 ha","10900","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","1979","1979","1000 ha","15578","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","1979","1979","1000 ha","4950","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","1979","1979","1000 ha","10827","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","1980","1980","1000 ha","15558","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","1980","1980","1000 ha","4941","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","1980","1980","1000 ha","10739","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","1981","1981","1000 ha","15569","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","1981","1981","1000 ha","4919","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","1981","1981","1000 ha","10718","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","1982","1982","1000 ha","15565","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","1982","1982","1000 ha","4922","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","1982","1982","1000 ha","10704","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","1983","1983","1000 ha","15592","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","1983","1983","1000 ha","4916","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","1983","1983","1000 ha","10283","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","1984","1984","1000 ha","15651","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","1984","1984","1000 ha","4861","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","1984","1984","1000 ha","10116","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","1985","1985","1000 ha","15564","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","1985","1985","1000 ha","4852","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","1985","1985","1000 ha","10296","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","1986","1986","1000 ha","15565","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","1986","1986","1000 ha","4855","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","1986","1986","1000 ha","10190","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","1987","1987","1000 ha","15584","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","1987","1987","1000 ha","4806","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","1987","1987","1000 ha","10211","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","1988","1988","1000 ha","15577","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","1988","1988","1000 ha","4791","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","1988","1988","1000 ha","10210","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","1989","1989","1000 ha","15512","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","1989","1989","1000 ha","4812","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","1989","1989","1000 ha","10377","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","1990","1990","1000 ha","15335","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","1990","1990","1000 ha","4837","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","1990","1990","1000 ha","10300","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","1991","1991","1000 ha","15258","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","1991","1991","1000 ha","4831","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","1991","1991","1000 ha","10282","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","1992","1992","1000 ha","15201","A","Cifra oficial",""
